鄉鎮市區,交易筆棟數_土地,交易筆棟數_建物,交易筆棟數_車位,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,有無附傢俱,年份(+1911),月份,建築完成年,建築完成月,成交時屋齡, 總價.元. ,單價.元.坪,土地移轉總面積.坪,建物移轉總面積.坪,車位移轉總面積.坪,交易標的橫坐標,交易標的縱坐標,Longitude,Latitude
南港區,1,1,0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,1,有,無,NA,2013,3,NA,NA,NA,10000000,500571.9008,9.83120576,19.9770101,0,310612,2772099,121.60074,25.05577
信義區,1,1,0,全,3,透天厝,住家用,加強磚造,7,3,3,有,無,NA,2013,4,1960,12,53,29000000,703100.8264,14.51993466,41.24568939,0,307620,2770769,121.57103,25.04388
南港區,1,1,0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,2,2,1,有,無,NA,2013,4,NA,NA,NA,9600000,277358.6777,8.515336681,34.61189425,0,309314,2770271,121.58779,25.03932
南港區,2,1,0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,3,NA,NA,NA,6080000,315034.7107,6.963518664,19.29941315,0,312797,2770280,121.62231,25.03926
南港區,1,1,1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,2,1,有,有,NA,2013,3,2008,10,5,18300000,440386.7769,8.784560469,41.55423801,11.37092383,310221,2772335,121.59687,25.05792
北投區,5,0,0,0,NA,其他,NA,NA,0,0,0,有,無,NA,2013,4,NA,NA,NA,1044316,478819.8347,2.181015185,0,0,300937,2779338,121.50512,25.12148
士林區,1,1,0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,4,2,2,有,無,NA,2013,4,1983,9,30,34000000,589821.4876,11.17127473,57.6441406,0,303650,2778007,121.53197,25.10937
士林區,0,0,1,地下二層,14,住宅大樓(11層含以上有電梯),停車空間,鋼骨鋼筋混凝土造,0,0,0,無,無,NA,2013,4,2012,11,1,2500000,NA,0.069574687,7.813539839,7.810514853,303347,2777792,121.52896,25.10744
北投區,1,1,0,二層，陽台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,1,有,無,NA,2013,4,1976,6,37,14780000,485342.1488,12.40244419,30.45253796,0,302652,2778205,121.52208,25.11119
北投區,1,2,0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,5,1991,7,22,38000000,484476.0331,22.8658721,78.43487204,0,302970,2779502,121.52528,25.12289
大安區,1,1,0,一層，停車場,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,2,1,1,有,無,NA,2013,4,1981,4,32,20800000,937044.6281,4.740153669,22.19735011,0,305947,2768078,121.55434,25.01965
大安區,1,1,1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,4,2,2,有,有,NA,2013,4,2002,7,11,40350000,639937.1901,10.66005203,63.05281626,7.305342126,306460,2767797,121.55941,25.01709
大安區,1,1,0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,2,2,有,有,NA,2013,4,1983,11,30,26700000,939781.8182,4.065581705,28.41067215,0,305992,2769949,121.55486,25.03654
大安區,2,1,1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2,1,1,有,有,NA,2013,4,2010,5,3,17700000,545467.7686,4.389255248,32.44600399,11.90029645,306575,2767657,121.56055,25.01583
大安區,1,1,1,二層，陽台,7,華廈(10層含以下有電梯),NA,鋼筋混凝土造,4,2,2,有,有,NA,2013,4,NA,NA,NA,38800000,854981.8182,9.83120576,45.38084579,0,303934,2770336,121.53448,25.04011
大安區,2,2,0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,1,1,有,有,NA,2013,5,2006,7,7,13600000,977573.5537,3.179260693,13.91493738,0,302903,2768712,121.5242,25.02548
大安區,1,1,0,五層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1,1,1,有,有,NA,2013,4,1995,12,18,6800000,592185.124,1.990441043,11.48284833,0,306322,2767910,121.55805,25.01812
士林區,1,1,1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,4,2009,3,4,34000000,656869.4215,20.21900901,51.76054208,8.996309517,303780,2776356,121.53319,25.09446
北投區,2,1,6,十九層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0,0,0,無,有,NA,2013,5,2012,11,1,146600000,670290.9091,20.48218283,218.7095408,75.03176236,302263,2777608,121.5182,25.10582
大安區,1,1,0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,7,0,7,有,有,NA,2013,4,1982,1,31,63000000,732859.5041,14.26281082,85.96406316,0,303853,2770336,121.53368,25.04011
大安區,4,2,0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1,1,1,有,有,NA,2013,4,1981,7,32,14500000,649335.5372,4.292455684,22.3334745,0,303613,2768589,121.53124,25.02435
文山區,2,1,0,六層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,1,1,1,有,無,NA,2013,4,1994,10,19,7500000,502806.6116,3.741908161,14.91620788,0,305780,2766217,121.55261,25.00286
文山區,3,1,0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,1,有,無,NA,2013,4,1980,11,33,13100000,517702.4793,7.205517575,25.30401113,0,304942,2765620,121.54429,24.9975
萬華區,1,1,0,四層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,2,2,1,有,有,NA,2013,4,NA,NA,NA,8180000,428614.876,5.296751165,19.08463912,0,301244,2768692,121.50777,25.02536
中正區,1,1,1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,4,2006,1,7,36000000,988357.0248,9.023534394,36.42386109,0,303563,2770018,121.5308,25.03725
內湖區,1,1,0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,3,1982,6,31,13080000,439292.562,7.489866296,29.77494101,0,307931,2774995,121.57429,25.08202
中山區,1,1,0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0,0,0,無,有,NA,2013,4,1984,3,29,7500000,496760.3306,1.560892976,15.09770706,0,302791,2772505,121.52324,25.05973
信義區,1,1,0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,4,3,2,有,無,NA,2013,3,1969,10,44,15300000,600766.9421,9.226208482,25.4673604,0,308651,2769965,121.58121,25.03658
南港區,1,1,1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,1,有,有,NA,2013,4,2008,10,5,18800000,469828.0992,8.784560469,40.01451993,9.83120576,310218,2772338,121.59684,25.05795
信義區,1,1,2,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,1,有,有,NA,2013,4,2008,10,5,26000000,632780.1653,7.677415452,41.0883901,0,307586,2771083,121.57071,25.04672
大安區,1,1,0,四層，陽台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,3,NA,NA,NA,30000000,713170.2479,14.14181136,42.06546071,0,304466,2768977,121.5397,25.02782
大安區,3,1,0,十九層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,2,1990,12,23,47500000,890214.876,3.242785407,53.35773489,0,303584,2768308,121.53094,25.02181
大安區,1,1,0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,4,NA,NA,NA,35600000,819140.4959,9.205033577,43.45997943,0,306176,2770758,121.55672,25.04384
大安區,1,1,0,五層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,5,1985,12,28,41300000,1006257.851,2.20219009,41.04301531,0,305327,2768969,121.54823,25.02772
大安區,3,1,0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,7,3,2,有,無,NA,2013,4,1983,7,30,54300000,1192558.678,9.686006413,45.53209511,0,303348,2769246,121.52863,25.03029
松山區,0,0,1,地下層,6,其他,見使用執照,鋼筋混凝土造,0,0,0,有,有,NA,2013,5,1987,8,26,2000000,NA,0.620122209,9.976405106,0,306382,2771179,121.55878,25.04763
信義區,2,1,0,陽台，三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,2,2,1,有,無,NA,2013,4,1972,10,41,13000000,642092.562,8.394337225,20.24623389,0,308037,2770790,121.57516,25.04406
北投區,1,1,1,五層，電梯樓梯間,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,5,2,2,有,有,NA,2013,1,1996,10,17,27500000,494099.1736,11.54637304,55.65672454,0,300292,2781067,121.49879,25.13711
北投區,0,0,1,地下一層，地下二層,15,其他,停車空間,鋼筋混凝土造,0,0,0,無,有,NA,2013,5,2005,9,8,2000000,NA,0.084699619,11.38907375,11.38907375,303167,2779699,121.52725,25.12466
北投區,1,1,0,十一層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,4,2009,7,4,7900000,446195.0413,3.633008651,17.70524533,0,297066,2779366,121.46673,25.12186
北投區,1,1,0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1,2,1,有,有,NA,2013,3,2000,6,13,5800000,382628.0992,4.670578982,15.15820679,0,301371,2781446,121.5095,25.1405
士林區,2,1,0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,4,2,2,有,無,NA,2013,3,1982,7,31,23200000,609408.2645,11.01095045,38.06945369,0,303128,2778014,121.52679,25.10945
信義區,1,1,1,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,4,2,3,有,有,NA,2013,5,1994,10,19,67200000,910185.124,5.581099885,73.83084276,0,308032,2770083,121.57508,25.03767
大安區,2,1,0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,2,1982,2,31,23550000,734654.5455,9.202008591,32.05578075,0,305708,2769128,121.55201,25.02914
大安區,1,1,0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,4,1986,8,27,21600000,659266.1157,8.106963519,32.76362756,0,303487,2768573,121.52999,25.02421
大安區,1,1,0,三層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,3,2,2,有,無,NA,2013,4,1998,8,15,25300000,831127.2727,12.1332204,30.44043802,0,303592,2768063,121.53101,25.0196
大安區,1,1,0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1,2,1,有,無,NA,2013,4,NA,NA,NA,2300000,369451.2397,3.224635489,6.225421986,0,306037,2768005,121.55523,25.01899
信義區,2,1,0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,4,1983,12,30,33000000,773421.4876,6.878819045,42.667433,0,308592,2770892,121.58067,25.04496
信義區,0,0,1,地下一層,17,其他,見使用執照,鋼筋混凝土造,0,0,0,有,有,NA,2013,5,1994,3,19,900000,NA,1.539718071,8.878335047,0,306899,2768278,121.56378,25.02142
南港區,3,1,0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,1,1,有,無,NA,2013,4,NA,NA,NA,18000000,626952.0661,8.560711477,28.7101458,0,309191,2770690,121.58659,25.04311
內湖區,2,1,1,六層，電梯樓梯間,15,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,4,2,2,有,有,NA,2013,4,1996,11,17,30068000,432975.2066,35.22596648,69.4446125,0,309130,2775767,121.58621,25.08894
內湖區,1,1,0,七層，電梯樓梯間,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,1,1,有,有,NA,2013,4,1997,12,16,9580000,530922.314,4.068606691,18.0440438,0,312160,2773322,121.61613,25.06675
內湖區,1,1,0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,4,2005,8,8,24800000,736796.6942,6.373646319,33.65902353,0,310198,2774959,121.59676,25.08161
中山區,1,1,0,二層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,4,1979,12,34,6460000,468935.5372,2.35343941,13.77578801,0,303557,2773067,121.53085,25.06478
中山區,3,1,0,五層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,1,3,1,有,有,NA,2013,3,2006,2,7,10280000,776056.1983,1.839191724,13.24641539,0,303301,2773003,121.52831,25.06421
中山區,1,1,0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,1,有,無,NA,2013,4,NA,NA,NA,16500000,660436.3636,8.091838587,24.98336257,0,304385,2772433,121.53904,25.05902
中山區,1,1,0,四層,4,套房(1房1廳1衛),NA,加強磚造,1,1,1,有,無,NA,2013,4,NA,NA,NA,10800000,697586.7769,5.596224817,15.48188033,0,302597,2772143,121.5213,25.05647
大同區,2,1,0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,1,1,有,無,NA,2013,3,NA,NA,NA,3550000,165497.5207,6.957468691,21.45017847,0,302118,2773383,121.5166,25.06768
大同區,3,1,0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,4,3,2,有,無,NA,2013,4,NA,NA,NA,9000000,376178.5124,8.243087906,23.92461734,0,301774,2774274,121.51323,25.07574
中正區,3,1,0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,2,1,有,有,NA,2013,4,2010,7,3,16950000,796148.7603,4.709903805,21.2898542,0,301603,2769066,121.51134,25.02872
文山區,1,1,1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,4,2010,9,3,29100000,516862.8099,6.092322585,56.30104665,0,304744,2765644,121.54232,24.99772
北投區,1,1,0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,4,1991,6,22,7571200,361216.5289,4.776453506,20.96013068,0,302032,2778939,121.51596,25.11784
北投區,1,1,1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,3,2012,2,1,27000000,532333.8843,9.83120576,50.71994676,11.6219977,300890,2779167,121.50465,25.11994
士林區,1,1,0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,1,有,無,NA,2013,3,1976,1,37,7000000,223041.3223,29.47546736,31.38423377,0,307221,2777651,121.56736,25.10603
北投區,2,1,0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,4,2005,11,8,5000000,441596.6942,2.525863634,11.32252405,0,300691,2780826,121.50273,25.13492
北投區,1,1,0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,2,1,1,有,無,NA,2013,4,1982,7,31,7650000,283004.9587,7.898239458,27.03127836,0,297258,2779372,121.46864,25.12191
大安區,0,0,1,地下四層,13,住宅大樓(11層含以上有電梯),停車空間,鋼筋混凝土造,0,0,0,無,有,NA,2013,5,2009,2,4,3800000,NA,0.245023897,9.976405106,9.976405106,304632,2768950,121.54135,25.02757
大安區,1,1,0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0,0,2,無,無,NA,2013,3,NA,NA,NA,41800000,999652.8926,12.09994555,41.81438684,0,304354,2770591,121.53866,25.0424
大安區,1,2,1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,1,1,有,有,NA,2013,4,2005,12,8,18650000,592872.7273,6.367596346,31.45683344,0,306501,2767734,121.55982,25.01652
士林區,1,1,0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,3,1980,4,33,14220000,416185.124,9.785830964,34.16722125,0,302200,2775519,121.5175,25.08696
北投區,3,1,0,二層,2,公寓(5樓含以下無電梯),住家用,加強磚造,3,2,1,有,無,NA,2013,4,1968,11,45,8000000,411038.0165,14.8224333,19.46276242,0,300505,2780174,121.50087,25.12904
北投區,1,2,1,五層，電梯樓梯間,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,4,1998,7,15,15100000,446528.9256,5.490350293,33.81632283,0,300671,2779445,121.50248,25.12246
北投區,1,1,2,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,5,2011,5,2,35350000,617292.562,6.204247081,57.2660173,3.412184645,300766,2780917,121.50348,25.13574
北投區,1,2,2,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,5,2011,5,2,50650000,689983.4711,7.87101458,73.40734467,3.412184645,300759,2780924,121.50341,25.13581
士林區,1,1,0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1,1,1,有,無,NA,2013,4,1970,10,43,3970000,368651.2397,3.530159114,10.76895154,0,302488,2774953,121.52033,25.08184
士林區,1,1,1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,1,1,有,有,NA,2013,4,2012,11,1,22000000,712069.4215,5.266501301,38.40825216,10.32125355,302796,2774745,121.52338,25.07995
北投區,1,1,1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,2,2012,3,1,20090000,479907.438,16.09292758,43.62635368,5.723274245,300786,2781632,121.50371,25.1422
士林區,1,1,0,七層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,4,2009,3,4,9200000,783239.6694,2.489563797,11.74602214,0,303434,2778379,121.52984,25.11274
北投區,1,1,1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,4,2,3,有,有,NA,2013,5,2010,8,3,45250000,569117.3554,10.63282715,79.50874221,13.86351261,302408,2778349,121.51967,25.1125
北投區,1,1,0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,4,1984,12,29,8750000,275877.686,7.414241636,31.71698227,0,303391,2780435,121.5295,25.1313
北投區,1,1,0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,1,有,無,NA,2013,4,1980,7,33,13150000,523937.1901,6.476495856,25.09831206,0,302639,2778566,121.52197,25.11445
士林區,1,1,0,全,2,透天厝,住家用,加強磚造,2,2,2,有,無,NA,2013,3,1964,3,49,15500000,627937.1901,13.91493738,24.68388892,0,305169,2776707,121.54698,25.09758
松山區,1,1,1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,4,2006,12,7,23300000,383054.5455,13.09214109,60.82642628,0,306634,2772109,121.56131,25.05602
松山區,1,1,0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,4,1983,6,30,21330000,601847.9339,12.99836651,35.44074052,0,306900,2772698,121.56397,25.06132
南港區,1,2,0,一層，騎樓,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0,0,0,無,有,NA,2013,5,2005,6,8,42000000,654426.4463,9.8221308,64.1781112,0,308560,2771592,121.58038,25.05128
信義區,1,1,0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,3,2,1,有,無,NA,2013,4,NA,NA,NA,18680000,701170.2479,10.81432634,26.64105512,0,306385,2769801,121.55875,25.03519
松山區,1,1,0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,4,2,2,有,無,NA,2013,3,1980,1,33,38100000,724393.3884,9.192933632,52.59543832,0,305315,2772501,121.54826,25.0596
松山區,1,1,0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,1,2,有,無,NA,2013,4,1979,11,34,21880000,805104.1322,7.526166132,27.17647771,0,306125,2771311,121.55624,25.04883
南港區,2,1,0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,4,1995,6,18,5140000,404469.4215,2.698287858,12.70796781,0,309334,2770467,121.588,25.04109
信義區,1,1,1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,4,2008,12,5,26880000,905434.7107,4.737128683,29.68721641,9.150583822,307670,2769632,121.57148,25.03362
松山區,2,1,0,七層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,3,2,2,有,有,NA,2013,4,1992,10,21,26000000,568793.3884,8.303587634,45.7105693,0,306713,2771929,121.56209,25.05439
松山區,1,1,0,二層，電梯樓梯間,3,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,2,1,1,有,無,NA,2013,4,1995,5,18,7573822,344535.5372,9.495432271,21.98257608,0,308237,2771495,121.57717,25.05041
松山區,1,1,0,三層，電梯樓梯間,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,2,1,1,有,無,NA,2013,4,1995,5,18,7657641,343434.7107,9.628531672,22.29717466,0,308229,2771504,121.5771,25.05049
南港區,1,1,0,一層，平台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,2,2,2,有,無,NA,2013,5,1975,9,38,10880000,666300.8264,6.125597435,16.32887652,0,309358,2770245,121.58823,25.03908
松山區,1,1,0,三層,7,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,3,2,2,有,有,NA,2013,4,1987,12,26,24000000,679328.9256,7.081493133,35.32881602,0,306352,2771091,121.55848,25.04684
南港區,1,1,0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,2,2,1,有,無,NA,2013,5,NA,NA,NA,13500000,559530.5785,9.637606631,24.12729143,0,311102,2772123,121.6056,25.05597
南港區,1,1,0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,6,0,6,有,無,NA,2013,4,NA,NA,NA,15200000,506023.1405,7.374916813,30.03811483,0,309516,2771269,121.58984,25.04832
內湖區,1,1,1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2,2,1,有,有,NA,2013,4,2010,8,3,19800000,497603.3058,5.817048823,39.79067094,11.20454958,311292,2773349,121.60753,25.06703
內湖區,1,1,0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,2,2,1,有,有,NA,2013,4,1984,4,29,14050000,517679.3388,7.030068365,27.14017787,0,309668,2774491,121.59149,25.0774
中山區,1,1,1,五層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,2,1,1,有,有,NA,2013,4,2007,11,6,14000000,689322.314,2.150765322,20.30975861,4.014156936,304215,2771459,121.53731,25.05024
中山區,1,1,0,一層，騎樓,4,公寓(5樓含以下無電梯),NA,加強磚造,2,1,1,有,無,NA,2013,4,NA,NA,NA,5980000,532846.281,2.988686551,11.2226995,0,303010,2772171,121.5254,25.05671
